"","x","y","height_meter","height_ft"
"19855",398147.625,3705628.375,4.38911430409636,14.3999813126521
"19856",398316.125,3705628.375,5.17694575465607,16.9847301661945
"19857",398326.875,3705628.375,3.96400999999997,13.0052821522309
"19858",398501.875,3705628.375,8.30723999999998,27.2547244094488
"19859",398515.375,3705628.375,8.33371999999997,27.3416010498687
"19860",398516.625,3705628.375,8.34897999999998,27.3916666666666
"19861",398517.375,3705628.375,8.27645000000001,27.1537073490814
"19862",398042.375,3705628.125,6.92511911106492,22.7202070572996
"19863",398042.625,3705628.125,6.92511911106492,22.7202070572996
"19864",398129.125,3705628.125,4.53224,14.8695538057743
"19865",398130.125,3705628.125,4.38249779922489,14.3782736195042
"19866",398143.625,3705628.125,4.17328714907478,13.6918869720301
"19867",398186.125,3705628.125,3.81612000000001,12.5200787401575
"19868",398218.625,3705628.125,4.65503000000001,15.272408136483
"19869",398218.875,3705628.125,4.65503000000001,15.272408136483
"19870",398282.125,3705628.125,3.50783999999999,11.5086614173228
"19871",398358.625,3705628.125,2.80610000000001,9.20636482939637
"19872",398364.625,3705628.125,3.97551772379772,13.0430371515673
"19873",398389.125,3705628.125,5.04406,16.5487532808399
"19874",398062.375,3705627.875,2.79103665455567,9.1569444047102
"19875",398221.875,3705627.875,6.30966999999998,20.7010170603674
"19876",398267.125,3705627.875,2.31419,7.59248687664041
"19877",398272.375,3705627.875,4.03104999999999,13.2252296587926
"19878",397999.125,3705627.625,12.9043342592812,42.3370546564344
"19879",398073.875,3705627.625,2.35370999999998,7.72214566929127
"19880",398267.125,3705627.625,2.31419,7.59248687664041
"19881",398502.125,3705627.625,8.31997999999999,27.2965223097112
"19882",398067.375,3705627.375,2.64573999999999,8.68024934383199
"19883",398142.125,3705627.375,4.55428000000001,14.9418635170604
"19884",398164.375,3705627.375,2.3675117647003,7.76742704954168
"19885",398263.375,3705627.375,11.2337578270813,36.8561608500043
"19886",398349.125,3705627.375,4.72543000000002,15.5033792650919
"19887",398499.125,3705627.375,8.45654999999999,27.7445866141732
"19888",398500.875,3705627.375,8.37450333332583,27.4754046368958
"19889",397998.125,3705627.125,13.16647,43.1970800524935
"19890",398041.875,3705627.125,7.31342999999998,23.9941929133858
"19891",398079.875,3705627.125,2.7324219252417,8.96463886234154
"19892",398128.875,3705627.125,4.50810999999999,14.7903871391076
"19893",398279.125,3705627.125,4.12270000000001,13.5259186351706
"19894",398390.375,3705627.125,4.61948204313514,15.1557809814145
"19895",398517.625,3705627.125,8.4598031965629,27.7552598312431
"19896",397996.875,3705626.875,13.10429,42.9930774278215
"19897",398131.875,3705626.875,5.05565000000001,16.5867782152231
"19898",398231.375,3705626.875,2.76923999999997,9.08543307086604
"19899",398231.625,3705626.875,2.76923999999997,9.08543307086604
"19900",398259.125,3705626.875,10.94639,35.9133530183727
"19901",398315.375,3705626.875,5.39191999999997,17.6900262467191
"19902",398327.125,3705626.875,5.06229300003879,16.6085728347729
"19903",398351.375,3705626.875,5.18383,17.0073162729659
"19904",398365.625,3705626.875,4.71971000000002,15.4846128608925
"19905",397996.875,3705626.625,13.10429,42.9930774278215
"19906",398040.875,3705626.625,6.80430000000001,22.3238188976378
"19907",398043.125,3705626.625,7.19130000000001,23.5935039370079
"19908",398062.125,3705626.625,3.00579673076645,9.86153783059858
"19909",398062.875,3705626.625,2.97383000000002,9.75666010498695
"19910",398065.125,3705626.625,3.00443000000001,9.85705380577432
"19911",398077.875,3705626.625,2.72956999999997,8.95528215223086
"19912",398078.125,3705626.625,2.72956999999997,8.95528215223086
"19913",398081.375,3705626.625,2.35890000000001,7.73917322834648
"19914",398083.125,3705626.625,2.36423429844658,7.75667420750189
"19915",398233.125,3705626.625,2.77179999999998,9.09383202099733
"19916",398515.875,3705626.625,8.14726000000002,26.7298556430447
"19917",397997.875,3705626.375,13.21644,43.3610236220472
"19918",398090.375,3705626.375,6.57229000000001,21.5626312335958
"19919",398331.125,3705626.375,4.70481999999998,15.4357611548556
"19920",398337.625,3705626.375,2.6291719349638,8.62589217507809
"19921",398338.625,3705626.375,2.6255733333321,8.61408573927856
"19922",398422.125,3705626.375,2.52893999999998,8.29704724409441
"19923",398422.375,3705626.375,2.52893999999998,8.29704724409441
"19924",398457.875,3705626.375,3.55638586715848,11.6679326350344
"19925",398563.875,3705626.375,3.63167146118994,11.9149326154526
"19926",398564.125,3705626.375,3.63167146118994,11.9149326154526
"19927",397997.875,3705626.125,13.21644,43.3610236220472
"19928",397999.125,3705626.125,12.6425650463011,41.4782317792031
"19929",398165.625,3705626.125,2.48496,8.15275590551181
"19930",398168.125,3705626.125,2.50085999999999,8.20492125984248
"19931",398175.125,3705626.125,4.63432,15.2044619422572
"19932",398219.875,3705626.125,5.65622000000002,18.5571522309712
"19933",398262.125,3705626.125,11.9755359656499,39.2898161602689
"19934",398370.375,3705626.125,2.20224999999999,7.22522965879263
"19935",398584.125,3705626.125,4.07400000000001,13.3661417322835
"19936",398596.875,3705626.125,13.14215,43.1172900262468
"19937",398035.625,3705625.875,2.61271999999997,8.57191601049858
"19938",398165.625,3705625.875,2.48496,8.15275590551181
"19939",398169.875,3705625.875,2.51279,8.24406167979001
"19940",398170.875,3705625.875,2.57576999999998,8.45068897637788
"19941",398263.625,3705625.875,11.2340735999899,36.8571968503605
"19942",398330.375,3705625.875,4.65085999999997,15.2587270341206
"19943",398336.625,3705625.875,2.68434000000002,8.80688976377959
"19944",398365.375,3705625.875,4.66766000000001,15.313845144357
"19945",398031.375,3705625.625,2.45947000000001,8.06912729658796
"19946",398042.625,3705625.625,7.21341000000001,23.6660433070866
"19947",398083.625,3705625.625,2.38980333334382,7.84056211726974
"19948",398129.125,3705625.625,4.53128627110637,14.866424773971
"19949",398167.375,3705625.625,2.48018999999999,8.13710629921258
"19950",398170.875,3705625.625,2.57576999999998,8.45068897637788
"19951",398260.625,3705625.625,11.47502,37.6477034120734
"19952",398260.875,3705625.625,11.47502,37.6477034120734
"19953",398330.375,3705625.625,4.65085999999997,15.2587270341206
"19954",398365.375,3705625.625,4.66766000000001,15.313845144357
"19955",398420.875,3705625.625,2.57195000000002,8.43815616797905
"19956",398563.875,3705625.625,3.63103000000001,11.9128280839895
"19957",398596.125,3705625.625,12.93173,42.4269356955381
"19958",398622.125,3705625.625,6.64369999999997,21.7969160104986
"19959",398053.375,3705625.375,5.17327,16.9726706036745
"19960",398076.125,3705625.375,2.96670449238659,9.7332824553366
"19961",398268.375,3705625.375,2.32522999999998,7.62870734908129
"19962",398314.625,3705625.375,5.13644999999997,16.8518700787401
"19963",398350.125,3705625.375,5.53706,18.1662073490814
"19964",398350.375,3705625.375,5.53706,18.1662073490814
"19965",398471.875,3705625.375,2.58233000000001,8.47221128608928
"19966",398475.875,3705625.375,2.65348,8.70564304461943
"19967",398531.125,3705625.375,3.05106000000002,10.0100393700788
"19968",398053.375,3705625.125,5.17327,16.9726706036745
"19969",398082.875,3705625.125,2.37432000000001,7.7897637795276
"19970",398165.625,3705625.125,2.47460000000001,8.11876640419951
"19971",398168.625,3705625.125,2.48910999999998,8.16637139107606
"19972",398179.875,3705625.125,3.98208999999997,13.0645997375327
"19973",398217.125,3705625.125,2.73870999999997,8.98526902887129
"19974",398314.625,3705625.125,5.13644999999997,16.8518700787401
"19975",398448.625,3705625.125,2.61734000000001,8.58707349081369
"19976",398458.375,3705625.125,3.60515514322159,11.8279368215931
"19977",398471.875,3705625.125,2.58233000000001,8.47221128608928
"19978",398477.125,3705625.125,2.64260000000002,8.66994750656173
"19979",398477.375,3705625.125,2.64260000000002,8.66994750656173
"19980",398549.875,3705625.125,1.77111000000002,5.81072834645676
"19981",398023.375,3705624.875,9.55196999999998,31.3384842519684
"19982",398023.625,3705624.875,9.55196999999998,31.3384842519684
"19983",398067.375,3705624.875,2.52308322582883,8.27783210573765
"19984",398078.875,3705624.875,2.75243999999998,9.03031496062985
"19985",398168.625,3705624.875,2.48910999999998,8.16637139107606
"19986",398340.125,3705624.875,2.66118,8.73090551181103
"19987",398347.875,3705624.875,5.27605,17.309875328084
"19988",398448.625,3705624.875,2.61734000000001,8.58707349081369
"19989",398470.125,3705624.875,2.61239,8.57083333333335
"19990",398620.125,3705624.875,6.91317521594974,22.6810210497039
"19991",399009.125,3705624.875,9.47894640926996,31.0989055422243
"19992",398026.375,3705624.625,8.54122999999998,28.0224081364829
"19993",398026.625,3705624.625,8.54122999999998,28.0224081364829
"19994",398056.125,3705624.625,7.56421,24.8169619422572
"19995",398169.875,3705624.625,2.51535999999999,8.25249343832017
"19996",398170.125,3705624.625,2.51535999999999,8.25249343832017
"19997",398259.375,3705624.625,11.14528,36.5658792650919
"19998",398278.125,3705624.625,4.67777999999998,15.3470472440944
"19999",398296.125,3705624.625,5.80014054552024,19.029332498426
"20000",398316.625,3705624.625,4.69403,15.4003608923884
"20001",398327.625,3705624.625,3.79196000000002,12.440813648294
"20002",398340.125,3705624.625,2.66118,8.73090551181103
"20003",398359.875,3705624.625,2.92620999999997,9.60042650918625
"20004",398364.375,3705624.625,4.01427999999999,13.1702099737532
"20005",398137.875,3705624.375,4.12756710280378,13.5418868202224
"20006",398175.875,3705624.375,5.09318999999999,16.7099409448819
"20007",398181.375,3705624.375,4.19142999999997,13.7514107611548
"20008",398338.875,3705624.375,2.60099024095511,8.53343254906533
"20009",398349.375,3705624.375,5.28402999999997,17.3360564304461
"20010",398349.625,3705624.375,5.28402999999997,17.3360564304461
"20011",398364.375,3705624.375,4.01427999999999,13.1702099737532
"20012",398481.875,3705624.375,3.40881000000002,11.1837598425197
"20013",398618.625,3705624.375,6.15899000000002,20.2066601049869
"20014",398034.125,3705624.125,3.44664999999998,11.3079068241469
"20015",398119.625,3705624.125,8.84035,29.0037729658793
"20016",398130.875,3705624.125,4.10572000000002,13.4702099737533
"20017",398181.375,3705624.125,4.19142999999997,13.7514107611548
"20018",398225.625,3705624.125,3.64118000033465,11.9461286100218
"20019",398268.125,3705624.125,2.32657,7.6331036745407
"20020",398268.375,3705624.125,2.32657,7.6331036745407
"20021",398333.875,3705624.125,3.17484897590928,10.4161711808047
"20022",398384.625,3705624.125,2.56180874998983,8.40488435036033
"20023",398426.625,3705624.125,4.17643642636221,13.7022192465952
"20024",398447.875,3705624.125,2.61406999999997,8.57634514435686
"20025",398474.375,3705624.125,2.71163999999999,8.89645669291335
"20026",398579.875,3705624.125,3.53458000000001,11.5963910761155
"20027",398836.375,3705624.125,2.50103999999999,8.20551181102359
"20028",398034.125,3705623.875,3.44664999999998,11.3079068241469
"20029",398037.625,3705623.875,4.88044000000002,16.0119422572179
"20030",398038.625,3705623.875,4.87518999999998,15.9947178477689
"20031",398119.625,3705623.875,8.84035,29.0037729658793
"20032",398274.875,3705623.875,2.44855999999999,8.03333333333329
"20033",398280.625,3705623.875,4.10131000000001,13.4557414698163
"20034",398458.375,3705623.875,3.6232634528135,11.8873472861335
"20035",398841.375,3705623.875,2.55336999999997,8.37719816272957
"20036",398841.625,3705623.875,2.55336999999997,8.37719816272957
"20037",398021.375,3705623.625,9.71753999999999,31.8816929133858
"20038",398047.625,3705623.625,4.07484999999997,13.3689304461941
"20039",398261.125,3705623.625,11.75436,38.5641732283465
"20040",398340.375,3705623.625,2.64834999999999,8.68881233595798
"20041",398477.125,3705623.625,2.73837954268498,8.98418485132867
"20042",398538.375,3705623.625,3.46774259733451,11.3771082589715
"20043",398539.375,3705623.625,3.47289000000001,11.3939960629921
"20044",398539.625,3705623.625,3.47289000000001,11.3939960629921
"20045",398540.625,3705623.625,3.40200326087377,11.1614280212394
"20046",398541.875,3705623.625,3.46877000000001,11.3804790026247
"20047",398543.125,3705623.625,3.50754318339511,11.507687609564
"20048",398584.125,3705623.625,4.05115000000001,13.2911745406824
"20049",398620.375,3705623.625,6.9185,22.6984908136483
"20050",398620.625,3705623.625,6.9185,22.6984908136483
"20051",398022.625,3705623.375,9.80995999999999,32.1849081364829
"20052",398045.875,3705623.375,4.1465,13.6040026246719
"20053",398046.125,3705623.375,4.1465,13.6040026246719
"20054",398117.875,3705623.375,9.10005999999998,29.8558398950131
"20055",398128.875,3705623.375,4.53474,14.8777559055118
"20056",398129.125,3705623.375,4.53474,14.8777559055118
"20057",398364.625,3705623.375,4.13223999999997,13.5572178477689
"20058",398411.625,3705623.375,3.44281999999998,11.295341207349
"20059",398523.125,3705623.375,6.51072898519586,21.3606594002489
"20060",398826.125,3705623.375,2.82058000000001,9.25387139107614
"20061",398835.875,3705623.375,2.50351000000001,8.21361548556432
"20062",398836.125,3705623.375,2.50351000000001,8.21361548556432
"20063",399009.125,3705623.375,9.32175000000001,30.5831692913386
"20064",398048.875,3705623.125,3.99576000000002,13.1094488188977
"20065",398165.375,3705623.125,2.49081972224813,8.17198071603716
"20066",398265.625,3705623.125,8.62853999999999,28.3088582677165
"20067",398332.875,3705623.125,2.87133,9.42037401574803
"20068",398337.375,3705623.125,4.51519978723884,14.8136475959279
"20069",398358.375,3705623.125,2.76405999999997,9.06843832020988
"20070",398455.625,3705623.125,4.11471,13.4997047244095
"20071",398841.375,3705623.125,2.49887000000001,8.19839238845148
"20072",398039.625,3705622.875,4.93180000000001,16.1804461942258
"20073",398044.625,3705622.875,4.02415999999999,13.202624671916
"20074",398056.125,3705622.875,7.84253999999999,25.7301181102362
"20075",398161.625,3705622.875,2.80302999999998,9.19629265091856
"20076",398161.875,3705622.875,2.80302999999998,9.19629265091856
"20077",398180.125,3705622.875,3.94891999999999,12.9557742782152
"20078",398259.875,3705622.875,11.39548,37.3867454068242
"20079",398294.625,3705622.875,9.24144000000001,30.3196850393701
"20080",398350.125,3705622.875,5.37288000000001,17.6275590551181
"20081",398430.625,3705622.875,3.55397705209155,11.6600296984631
"20082",398451.625,3705622.875,2.54903999999999,8.36299212598422
"20083",398621.375,3705622.875,6.75035523823648,22.1468347711171
"20084",398690.625,3705622.875,4.69889999999998,15.4163385826771
"20085",398690.875,3705622.875,4.69889999999998,15.4163385826771
"20086",398837.375,3705622.875,2.48442999999997,8.15101706036737
"20087",398838.625,3705622.875,2.45483000000002,8.05390419947512
"20088",398039.625,3705622.625,4.93180000000001,16.1804461942258
"20089",398085.125,3705622.625,4.21365445382066,13.8243256358945
"20090",398086.375,3705622.625,4.36336999999997,14.3155183727033
"20091",398086.625,3705622.625,4.36336999999997,14.3155183727033
"20092",398167.625,3705622.625,2.43879146665325,8.00128433941356
"20093",398180.125,3705622.625,3.94891999999999,12.9557742782152
"20094",398225.875,3705622.625,3.60257000000001,11.8194553805775
"20095",398272.625,3705622.625,2.35874000000001,7.73864829396329
"20096",398285.875,3705622.625,3.63477752974651,11.9251231290896
"20097",398297.375,3705622.625,7.21183000000002,23.6608595800526
"20098",398422.375,3705622.625,3.19056,10.4677165354331
"20099",398422.625,3705622.625,3.19056,10.4677165354331
"20100",398463.125,3705622.625,5.57313999999997,18.2845800524933
"20101",398474.375,3705622.625,2.75164000000001,9.02769028871394
"20102",398482.125,3705622.625,3.44540245201741,11.3038138189547
"20103",398482.375,3705622.625,3.44540245201741,11.3038138189547
"20104",398583.875,3705622.625,4.05388999999997,13.3001640419946
"20105",398584.125,3705622.625,4.05388999999997,13.3001640419946
"20106",398825.875,3705622.625,2.83148,9.28963254593176
"20107",398826.125,3705622.625,2.83148,9.28963254593176
"20108",398840.125,3705622.625,2.43837000000002,7.99990157480322
"20109",398024.625,3705622.375,10.4223361570201,34.1940162631892
"20110",398049.875,3705622.375,4.1798,13.7132545931759
"20111",398169.875,3705622.375,2.88117600040274,9.45267716667566
"20112",398176.875,3705622.375,4.00409999999999,13.136811023622
"20113",398264.125,3705622.375,10.67098,35.0097769028871
"20114",398281.125,3705622.375,4.26898999999997,14.005872703412
"20115",398327.875,3705622.375,3.55462,11.6621391076115
"20116",398340.375,3705622.375,2.65109999999999,8.69783464566924
"20117",398350.875,3705622.375,5.24647516222562,17.2128450204253
"20118",398360.375,3705622.375,3.06254999999999,10.0477362204724
"20119",398365.875,3705622.375,4.79694000000001,15.7379921259843
"20120",398515.375,3705622.375,8.68462,28.4928477690289
"20121",398515.625,3705622.375,8.68462,28.4928477690289
"20122",398524.125,3705622.375,6.14452999999997,20.1592191601049
"20123",398563.875,3705622.375,3.76445000000001,12.3505577427822
"20124",398827.375,3705622.375,2.52062545813118,8.2697685634225
"20125",398028.625,3705622.125,9.03548000000001,29.6439632545932
"20126",398135.375,3705622.125,5.70772008741458,18.7261157723575
"20127",398264.125,3705622.125,10.67098,35.0097769028871
"20128",398266.875,3705622.125,6.73680000000002,22.1023622047245
"20129",398277.875,3705622.125,4.53719999999998,14.8858267716535
"20130",398278.125,3705622.125,4.53719999999998,14.8858267716535
"20131",398350.875,3705622.125,5.24647516222562,17.2128450204253
"20132",398411.375,3705622.125,3.41938542480831,11.2184561181375
"20133",398450.625,3705622.125,2.55829,8.39333989501312
"20134",398517.375,3705622.125,8.87972000000002,29.132939632546
"20135",398028.625,3705621.875,9.03548000000001,29.6439632545932
"20136",398039.875,3705621.875,4.6893,15.384842519685
"20137",398045.125,3705621.875,4.08970715864597,13.4176744050065
"20138",398051.375,3705621.875,3.81851,12.5279199475066
"20139",398118.625,3705621.875,11.11015,36.45062335958
"20140",398266.875,3705621.875,6.73680000000002,22.1023622047245
"20141",398293.875,3705621.875,9.39661000000001,30.8287729658793
"20142",398334.125,3705621.875,2.99680000000001,9.83202099737535
"20143",398334.375,3705621.875,2.99680000000001,9.83202099737535
"20144",398456.625,3705621.875,3.54202813336808,11.6208272092129
"20145",398470.375,3705621.875,2.72323,8.93448162729659
"20146",398517.375,3705621.875,8.87972000000002,29.132939632546
"20147",398036.125,3705621.625,3.99180860472209,13.0964849236289
"20148",398039.875,3705621.625,4.6893,15.384842519685
"20149",398049.125,3705621.625,3.97506263375134,13.0415440739873
"20150",398339.375,3705621.625,2.65776,8.71968503937007
"20151",398422.375,3705621.625,3.19382000000002,10.4784120734909
"20152",398453.125,3705621.625,2.72422478261154,8.9377453497754
"20153",398021.625,3705621.375,9.65211999999997,31.667060367454
"20154",398027.875,3705621.375,9.19157999999999,30.1561023622047
"20155",398042.125,3705621.375,4.36361999999997,14.3163385826771
"20156",398087.625,3705621.375,4.14967000000001,13.6144028871392
"20157",398131.125,3705621.375,6.66278,21.8595144356955
"20158",398160.375,3705621.375,2.55701999999997,8.38917322834635
"20159",398176.125,3705621.375,2.78821999999997,9.14770341207338
"20160",398182.125,3705621.375,2.92556999999999,9.59832677165352
"20161",398261.375,3705621.375,9.86779999999999,32.3746719160105
"20162",398458.875,3705621.375,3.61853000000002,11.8718175853019
"20163",398515.375,3705621.375,9.42293744140905,30.9151490859877
"20164",398515.625,3705621.375,9.42293744140905,30.9151490859877
"20165",398534.625,3705621.375,4.08674999999999,13.4079724409449
"20166",398830.875,3705621.375,2.43849999999998,8.00032808398942
"20167",398027.875,3705621.125,9.19157999999999,30.1561023622047
"20168",398119.625,3705621.125,10.96621,35.9783792650918
"20169",398138.125,3705621.125,4.97593000000001,16.3252296587927
"20170",398261.375,3705621.125,9.86779999999999,32.3746719160105
"20171",398264.875,3705621.125,10.2854420689498,33.7448886776568
"20172",398281.625,3705621.125,4.23521,13.8950459317585
"20173",398519.125,3705621.125,7.72387936870514,25.3408115771166
"20174",398836.125,3705621.125,2.49232000000001,8.17690288713913
"20175",398028.875,3705620.875,9.12725999999998,29.9450787401574
"20176",398041.125,3705620.875,4.06751006880018,13.3448493070872
"20177",398044.125,3705620.875,4.90028999999998,16.0770669291338
"20178",398085.625,3705620.875,4.16245587149822,13.656351284443
"20179",398118.625,3705620.875,11.4453,37.5501968503936
"20180",398121.375,3705620.875,11.06206,36.2928477690288
"20181",398138.125,3705620.875,4.97593000000001,16.3252296587927
"20182",398292.125,3705620.875,9.30000000000001,30.5118110236221
"20183",398295.625,3705620.875,8.59111999999999,28.1860892388451
"20184",398328.375,3705620.875,3.73755215466987,12.2623102187332
"20185",398375.375,3705620.875,3.76375000000002,12.3482611548557
"20186",398411.125,3705620.875,3.54785460311785,11.639942923615
"20187",398430.375,3705620.875,3.55826999999999,11.6741141732283
"20188",398824.375,3705620.875,2.92977999999999,9.61213910761153
"20189",398824.625,3705620.875,2.92977999999999,9.61213910761153
"20190",398825.875,3705620.875,2.88385999999997,9.46148293963245
"20191",398829.625,3705620.875,2.49020999999999,8.1699803149606
"20192",398839.125,3705620.875,2.45191999999997,8.04435695538049
"20193",398839.875,3705620.875,2.45044000000001,8.03950131233601
"20194",398840.125,3705620.875,2.45044000000001,8.03950131233601
"20195",398053.375,3705620.625,4.33091999999999,14.2090551181102
"20196",398055.375,3705620.625,4.31099768705135,14.1436931989874
"20197",398130.125,3705620.625,6.78960000000001,22.2755905511811
"20198",398141.875,3705620.625,2.09231999999997,6.86456692913377
"20199",398332.125,3705620.625,2.90132999999997,9.51879921259834
"20200",398339.125,3705620.625,2.62787779614376,8.6216463128076
"20201",398515.875,3705620.625,9.30049627068247,30.5134392082758
"20202",398829.625,3705620.625,2.49020999999999,8.1699803149606
"20203",398839.125,3705620.625,2.45191999999997,8.04435695538049
"20204",398022.125,3705620.375,9.69977999999998,31.8234251968503
"20205",398070.125,3705620.375,4.57699000025509,15.016371391913
"20206",398114.875,3705620.375,9.65008999999998,31.6604002624671
"20207",398129.375,3705620.375,6.79138,22.2814304461942
"20208",398176.875,3705620.375,2.82698999999997,9.27490157480304
"20209",398219.375,3705620.375,6.60381000000001,21.6660433070866
"20210",398222.625,3705620.375,7.19873999999999,23.6179133858267
"20211",398259.875,3705620.375,9.80824871410143,32.1792936814351
"20212",398330.375,3705620.375,3.28433246571166,10.7753689819936
"20213",398334.875,3705620.375,3.11412000000001,10.2169291338583
"20214",398458.875,3705620.375,3.58722,11.769094488189
"20215",398534.625,3705620.375,4.05101000000002,13.2907152230972
"20216",398583.875,3705620.375,4.09857573667694,13.4467707896225
"20217",398841.375,3705620.375,2.46055431339274,8.07268475522552
"20218",398018.625,3705620.125,9.76934,32.0516404199475
"20219",398027.375,3705620.125,9.76405,32.0342847769029
"20220",398027.625,3705620.125,9.76405,32.0342847769029
"20221",398042.875,3705620.125,4.59244241076629,15.0670682767923
"20222",398047.375,3705620.125,2.91937999999999,9.57801837270338
"20223",398083.875,3705620.125,3.99942306395977,13.1214667452748
"20224",398086.625,3705620.125,3.93707000000001,12.9168963254593
"20225",398087.875,3705620.125,3.51954999999998,11.5470800524934
"20226",398114.875,3705620.125,9.65008999999998,31.6604002624671
"20227",398117.625,3705620.125,11.26631,36.9629593175852
"20228",398128.125,3705620.125,6.21589,20.3933398950131
"20229",398134.875,3705620.125,7.67016000000001,25.1645669291339
"20230",398282.375,3705620.125,4.19249000000002,13.7548884514436
"20231",398411.125,3705620.125,3.53982000000002,11.6135826771654
"20232",398411.375,3705620.125,3.53982000000002,11.6135826771654
"20233",398536.625,3705620.125,4.97158999999999,16.3109908136483
"20234",398047.375,3705619.875,2.91937999999999,9.57801837270338
"20235",398116.375,3705619.875,11.29359,37.0524606299212
"20236",398262.375,3705619.875,9.88772,32.4400262467192
"20237",398282.375,3705619.875,4.19249000000002,13.7548884514436
"20238",398296.625,3705619.875,8.57483999999999,28.1326771653543
"20239",398518.875,3705619.875,7.99090000000001,26.2168635170604
"20240",398691.375,3705619.875,4.91474999999997,16.1245078740156
"20241",398692.625,3705619.875,4.95537000000002,16.2577755905512
"20242",398021.375,3705619.625,9.68020000000001,31.7591863517061
"20243",398038.125,3705619.625,2.73084999999998,8.95948162729651
"20244",398054.125,3705619.625,4.59104000000002,15.0624671916011
"20245",398054.375,3705619.625,4.59104000000002,15.0624671916011
"20246",398121.875,3705619.625,11.17324,36.6576115485565
"20247",398150.875,3705619.625,5.92262999999997,19.4312007874015
"20248",398293.375,3705619.625,8.63499999999999,28.3300524934383
"20249",398293.625,3705619.625,8.63499999999999,28.3300524934383
"20250",398334.875,3705619.625,3.14486394861327,10.3177951069989
"20251",398351.125,3705619.625,2.38858787561413,7.83657439505948
"20252",398351.875,3705619.625,2.45391000000001,8.05088582677168
"20253",398352.125,3705619.625,2.45391000000001,8.05088582677168
"20254",398516.625,3705619.625,9.55047000000002,31.333562992126
"20255",398689.125,3705619.625,4.78107999999997,15.6859580052493
"20256",398689.875,3705619.625,4.81238409093143,15.7886617156543
"20257",398691.375,3705619.625,4.91474999999997,16.1245078740156
"20258",398692.625,3705619.625,4.95537000000002,16.2577755905512
"20259",398841.375,3705619.625,2.45637999999997,8.05898950131223
"20260",398021.375,3705619.375,9.68020000000001,31.7591863517061
"20261",398119.125,3705619.375,11.6756,38.3057742782151
"20262",398119.375,3705619.375,11.6756,38.3057742782151
"20263",398131.125,3705619.375,6.81382000000002,22.3550524934384
"20264",398149.625,3705619.375,5.71827000000002,18.7607283464568
"20265",398231.625,3705619.375,2.14909917129169,7.05085029951343
"20266",398274.125,3705619.375,2.41822000000002,7.9337926509187
"20267",398363.625,3705619.375,4.00569999999999,13.142060367454
"20268",398363.875,3705619.375,4.00569999999999,13.142060367454
"20269",398518.125,3705619.375,8.38038,27.4946850393701
"20270",398689.125,3705619.375,4.78107999999997,15.6859580052493
"20271",398824.375,3705619.375,2.9213614104562,9.58451906317652
"20272",398834.625,3705619.375,2.59018796297417,8.49799200450844
"20273",398837.375,3705619.375,2.52599367350788,8.28738081859539
"20274",398055.875,3705619.125,4.65713999999997,15.2793307086613
"20275",398077.375,3705619.125,2.64540999999997,8.67916666666657
"20276",398117.375,3705619.125,11.2124595004789,36.7862844503902
"20277",398133.625,3705619.125,7.88064965476239,25.8551497859658
"20278",398151.625,3705619.125,5.84668448393934,19.1820357084624
"20279",398183.875,3705619.125,3.02540186860978,9.92585914898223
"20280",398216.625,3705619.125,14.90688,48.9070866141732
"20281",398238.625,3705619.125,3.60032000000001,11.8120734908137
"20282",398282.875,3705619.125,4.20314999999999,13.7898622047244
"20283",398332.625,3705619.125,2.86628000000002,9.40380577427827
"20284",398332.875,3705619.125,2.86628000000002,9.40380577427827
"20285",398377.125,3705619.125,4.07763999999997,13.3780839895012
"20286",398413.375,3705619.125,4.58159896891218,15.0314926801581
"20287",398448.625,3705619.125,4.53258,14.8706692913386
"20288",398448.875,3705619.125,4.53258,14.8706692913386
"20289",398486.625,3705619.125,3.89067999999997,12.7646981627296
"20290",398019.375,3705618.875,9.79681999999997,32.1417979002624
"20291",398019.625,3705618.875,9.79681999999997,32.1417979002624
"20292",398026.375,3705618.875,9.46138999999999,31.0413057742782
"20293",398046.125,3705618.875,2.77371999999997,9.1001312335957
"20294",398122.125,3705618.875,11.18579,36.6987860892388
"20295",398130.125,3705618.875,6.66926999999998,21.8808070866141
"20296",398219.375,3705618.875,14.12432,46.3396325459318
"20297",398360.375,3705618.875,3.97507000000002,13.0415682414699
"20298",398376.375,3705618.875,4.09889116838609,13.4478056705581
"20299",398394.625,3705618.875,4.43176590891189,14.5399143993172
"20300",398394.875,3705618.875,4.43176590891189,14.5399143993172
"20301",398395.625,3705618.875,4.42457999999999,14.5163385826771
"20302",398396.875,3705618.875,4.40839097801695,14.4632249934939
"20303",398418.875,3705618.875,3.54768000000001,11.6393700787402
"20304",398419.125,3705618.875,3.54768000000001,11.6393700787402
"20305",398421.375,3705618.875,3.44481000000002,11.3018700787402
"20306",398030.125,3705618.625,7.28904,23.9141732283465
"20307",398041.125,3705618.625,4.21224000000001,13.8196850393701
"20308",398143.625,3705618.625,3.47366999999997,11.3965551181101
"20309",398267.625,3705618.625,4.23637000000002,13.8988517060368
"20310",398267.875,3705618.625,4.23637000000002,13.8988517060368
"20311",398353.125,3705618.625,2.46592561339636,8.09030713056548
"20312",398362.125,3705618.625,3.99257999999998,13.0990157480314
"20313",398362.375,3705618.625,3.99257999999998,13.0990157480314
"20314",398363.875,3705618.625,4.00061000015073,13.125360892883
